order_id,order_date,ship_date,customer_id,customer_name,customer_segment,region,country,product_category,product_sub_category,channel,quantity,unit_price,discount_pct,shipping_cost,order_status,satisfaction_score,_flag_duplicate,_flag_dates,_flag_quantity,_flag_price,_flag_customer,_flag_geo,_flag_satisfaction
ORD-15762,2024-06-07,2024-06-19,CUST-0147,Quinn Nguyen,Government,Latin America,Brazil,Furniture,Storage,Online,44,989.81,0.33,88.97,Cancelled,3,,,,,,,
ORD-15763,2023-09-04,2023-09-10,CUST-0349,Avery Wilson,Consumer,Europe,France,Furniture,Chairs,Partner,43,563.11,0.21,24.62,Completed,4,,,,,,,
ORD-15764,2024-05-11,2024-05-20,CUST-0178,Jamie Nguyen,Consumer,Middle East,Saudi Arabia,Services,Consulting,Retail,8,1513.29,0.19,125.3,Completed,3,,,,,,,
ORD-15765,2024-07-11,2024-07-25,CUST-0543,Blake Clark,Enterprise,North America,Canada,Software,Support Plans,Retail,38,1162.0,0.31,141.52,Cancelled,5,,,,,,,
ORD-15766,2025-11-07,2025-11-11,CUST-0542,Taylor Hall,Enterprise,Middle East,Saudi Arabia,Office Supplies,Labels,Partner,13,420.33,0.07,117.9,Completed,,,,,,,,missing
ORD-15767,2024-02-13,2024-02-22,CUST-0640,Dakota Kim,Government,North America,Canada,Services,Training,Partner,18,612.96,0.11,35.1,Completed,5,,,,,,,
ORD-15768,2024-04-11,2024-04-17,CUST-0289,Blake Hall,Enterprise,Asia Pacific,India,Electronics,Networking,Retail,50,1620.47,0.11,143.99,Completed,4,,,,,,,
ORD-15769,2025-03-26,2025-03-27,CUST-0796,Skyler Patel,Consumer,Middle East,Qatar,Electronics,Networking,Online,33,1121.54,0.31,79.41,Returned,5,,,,,,,
ORD-15770,2024-04-22,2024-04-28,CUST-0158,Alex Johnson,SMB,North America,Canada,Furniture,Lighting,Retail,7,239.03,0.07,96.74,Completed,5,,,,,,,
ORD-15771,2024-10-29,2024-11-11,CUST-0576,Rowan Martinez,Government,Asia Pacific,Japan,Services,Consulting,Online,47,1901.26,0.32,124.31,Completed,5,,,,,,,
ORD-15772,2024-01-07,2024-01-10,CUST-0043,Sage Garcia,Consumer,North America,Mexico,Electronics,Accessories,Partner,8,1148.72,0.34,50.89,Completed,4,,,,,,,
ORD-15773,2024-02-22,2024-03-07,CUST-0029,Quinn Clark,Government,North America,Mexico,Software,Support Plans,Retail,9,306.14,0.31,35.4,Completed,3,,,,,,,
ORD-15774,2024-04-07,2024-04-17,CUST-0343,Morgan Anderson,Government,Latin America,Argentina,Electronics,Accessories,Retail,5,1189.47,0.2,141.17,Completed,3,,,,,,,
ORD-15775,2025-08-27,2025-09-05,CUST-0536,Rowan Young,Enterprise,Latin America,Argentina,Office Supplies,Labels,Direct Sales,29,408.35,0.11,36.66,Returned,,,,,,,,missing
ORD-15776,2025-03-22,2025-04-05,CUST-0503,Sam Wright,SMB,Latin America,Argentina,Services,Training,Direct Sales,34,595.42,0.09,149.5,Cancelled,4,,,,,,,
ORD-15777,2023-02-10,2023-02-18,CUST-0667,,Government,Middle East,Saudi Arabia,Software,Licenses,Partner,4,270.32,0.16,123.51,Completed,5,,,,,missing_name,,
ORD-15778,2025-10-06,2025-10-13,CUST-0453,Finley Singh,Government,Europe,United Kingdom,Software,SaaS Subscriptions,Online,25,1951.32,0.13,120.4,Completed,4,,,,,,,
ORD-15779,2024-03-09,2024-03-22,CUST-0254,Taylor Anderson,Enterprise,North America,United States,Software,Support Plans,Direct Sales,7,1282.84,0.18,135.47,Completed,3,,,,,,,
ORD-15780,2023-06-01,2023-06-09,CUST-0402,Taylor Lee,Consumer,North America,Mexico,Electronics,Monitors,Direct Sales,15,110.42,0.33,117.88,Completed,4,,,,,,,
ORD-15781,2025-07-06,2025-07-13,CUST-0645,Skyler Thomas,Enterprise,Asia Pacific,Singapore,Software,SaaS Subscriptions,Partner,15,1787.48,0.06,19.9,Completed,5,,,,,,,
ORD-15782,2023-12-05,2023-12-17,CUST-0193,Dakota Singh,Consumer,North America,United States,Software,Support Plans,Retail,48,1323.08,0.31,111.38,Pending,3,,,,,,,
ORD-15783,2023-02-08,2023-02-18,CUST-0535,Taylor Garcia,Government,Middle East,Qatar,Electronics,Networking,Direct Sales,21,1701.3,0.18,131.77,Completed,3,,,,,,,
ORD-15784,2024-09-09,2024-09-19,CUST-0078,Taylor Anderson,SMB,Asia Pacific,India,Software,Support Plans,Retail,7,1587.41,0.24,2.5,Returned,3,,,,,,,
ORD-15785,2023-06-23,2023-07-03,CUST-0645,Skyler Thomas,Enterprise,Middle East,UAE,Services,Training,Online,10,497.71,0.19,126.88,Completed,4,,,,,,,
ORD-15786,2024-10-07,2024-10-17,CUST-0019,Morgan Singh,Consumer,Middle East,UAE,Electronics,Laptops,Retail,7,1650.9,0.01,135.13,Completed,2,,,,,,,
ORD-15787,2023-07-14,2023-07-22,CUST-0753,Quinn Lee,Enterprise,Asia Pacific,India,Electronics,Networking,Partner,35,0.0,0.09,52.34,Returned,5,,,,zero_unit_price,,,
ORD-15788,2023-05-05,2023-05-19,CUST-0117,Drew King,SMB,Asia Pacific,India,Furniture,Lighting,Retail,21,1625.0,0.29,14.56,Completed,3,,,,,,,
ORD-15789,2023-04-29,2023-05-04,CUST-0471,Taylor Clark,Government,Asia Pacific,Australia,Services,Training,Direct Sales,36,801.43,0.3,103.76,Completed,3,,,,,,,
ORD-15790,2023-03-11,2023-03-12,CUST-0622,Sam Patel,Consumer,Latin America,Colombia,Furniture,Chairs,Partner,20,1717.23,0.14,50.66,Cancelled,5,,,,,,,
ORD-15791,2024-12-16,2024-12-19,CUST-0127,Jordan Clark,SMB,Asia Pacific,Japan,Office Supplies,Binders,Online,6,1472.14,0.15,94.48,Completed,3,,,,,,,
ORD-15792,2024-03-24,2024-04-05,CUST-0126,Riley Garcia,Government,Asia Pacific,Japan,Services,Consulting,Partner,44,671.03,0.09,133.02,Completed,5,,,,,,,
ORD-15793,2025-08-13,2025-08-25,CUST-0221,Pat King,Government,Middle East,Qatar,Office Supplies,Labels,Retail,24,1590.54,0.16,70.33,Completed,4,,,,,,,
ORD-15794,2023-11-21,2023-12-02,CUST-0542,Taylor Hall,Enterprise,Europe,United Kingdom,Software,Support Plans,Online,6,182.4,0.28,15.11,Cancelled,5,,,,,,,
ORD-15497,2023-05-31,2027-08-26,CUST-0454,Reese Garcia,Government,Middle East,Saudi Arabia,Office Supplies,Binders,Partner,23,178.86,0.31,119.29,Completed,4,duplicate_of_ORD-15497,ship_date_far_future,,,,,
ORD-15796,2024-06-16,2024-06-23,CUST-0495,Reese Young,Government,Latin America,Argentina,Office Supplies,Paper,Direct Sales,20,1890.15,0.34,76.57,Completed,1,,,,,,,
ORD-15797,2024-07-05,2024-07-19,CUST-0203,Pat Thomas,Consumer,Europe,United Kingdom,Furniture,Desks,Direct Sales,44,80.52,0.06,31.5,Completed,3,,,,,,,
ORD-15798,2025-02-07,2025-02-16,CUST-0539,Alex Wright,Consumer,Latin America,Brazil,Office Supplies,Labels,Online,13,1374.41,0.32,143.13,Completed,5,,,,,,,
ORD-15799,2025-09-22,2025-09-24,CUST-0619,Jordan Brown,Government,North America,United States,Furniture,Lighting,Retail,29,250.93,0.3,138.15,Completed,1,,,,,,,
ORD-15800,2025-02-03,2025-02-15,CUST-0530,Taylor Smith,Consumer,Middle East,Qatar,Services,Consulting,Direct Sales,15,1364.61,0.23,87.79,Completed,4,,,,,,,
ORD-15801,2024-02-06,2024-02-11,CUST-0004,Finley Nguyen,Enterprise,Latin America,Argentina,Electronics,Laptops,Partner,13,1563.88,0.18,66.55,Completed,5,,,,,,,
ORD-15802,2024-03-26,2024-04-06,CUST-0028,Taylor Wilson,Consumer,Europe,United Kingdom,Office Supplies,Labels,Direct Sales,25,1524.92,0.26,41.35,Returned,,,,,,,,out_of_range(0)
ORD-15803,2024-08-05,2024-08-06,CUST-0211,Skyler Nguyen,Consumer,Europe,France,Office Supplies,Paper,Direct Sales,30,1421.86,0.3,61.85,Completed,4,,,,,,,
ORD-15804,2023-01-23,2023-01-27,CUST-0365,Morgan Anderson,Government,North America,United States,Electronics,Monitors,Direct Sales,24,359.06,0.09,25.56,Completed,5,,,,,,,
ORD-15805,2025-02-01,2025-02-15,CUST-0350,,Enterprise,Latin America,Brazil,Furniture,Chairs,Direct Sales,7,340.11,0.29,117.36,Returned,5,,,,,missing_name,,
ORD-15806,2025-12-06,2025-12-14,CUST-0372,Skyler Martinez,Government,North America,Mexico,Software,Licenses,Direct Sales,1,1092.69,0.27,88.92,Completed,5,,,,,,,
ORD-15807,2025-07-10,2025-07-23,CUST-0081,Riley Singh,Enterprise,North America,Canada,Furniture,Desks,Partner,13,415.43,0.07,58.7,Completed,3,,,,,,,
ORD-15808,2025-12-08,2025-12-17,CUST-0340,Finley Chen,Government,North America,Mexico,Software,Support Plans,Partner,25,388.52,0.01,56.49,Returned,2,,,,,,,
ORD-15809,2023-05-02,2023-05-03,CUST-0380,Jordan Singh,Consumer,North America,United States,Office Supplies,Binders,Retail,-37,914.52,0.11,102.42,Completed,3,,,negative,,,,
ORD-15810,2025-11-14,2025-11-21,CUST-0363,Pat Kim,Consumer,Asia Pacific,Singapore,Office Supplies,Paper,Partner,13,1445.01,0.34,103.76,Completed,3,,,,,,,
ORD-15811,2023-07-28,2023-08-02,CUST-0729,Morgan Wilson,Government,North America,United States,Furniture,Desks,Partner,41,1398.17,0.32,109.84,Completed,3,,,,,,,
ORD-15812,2025-11-20,2025-11-21,CUST-0527,Casey Johnson,Consumer,North America,United States,Furniture,Desks,Partner,19,766.23,0.27,4.73,Completed,5,,,,,,,
ORD-15813,2024-04-14,2024-04-16,CUST-0682,Dakota Clark,SMB,North America,Canada,Furniture,Desks,Online,22,871.03,0.33,70.13,Completed,2,,,,,,,
ORD-15814,2025-10-31,2025-11-01,CUST-0671,Riley Lopez,Consumer,North America,Canada,Furniture,Chairs,Direct Sales,16,1463.12,0.15,41.16,Completed,4,,,,,,,
ORD-15815,2025-08-16,2025-08-27,CUST-0744,Drew Garcia,SMB,Asia Pacific,Singapore,Services,Consulting,Partner,14,868.36,0.3,16.22,Completed,3,,,,,,,
ORD-15816,2024-08-14,2024-08-26,CUST-0040,Sam Garcia,Consumer,Middle East,Qatar,Electronics,Accessories,Retail,29,1067.0,0.22,142.59,Completed,2,,,,,,,
ORD-15817,2024-09-09,2024-09-22,CUST-0689,Morgan Martinez,Enterprise,Latin America,Brazil,Office Supplies,Pens,Direct Sales,39,305.22,0.15,94.93,Completed,3,,,,,,,
ORD-15818,2025-03-28,2025-04-11,CUST-0211,Skyler Nguyen,Consumer,Asia Pacific,Australia,Office Supplies,Labels,Retail,49,1609.22,0.07,30.91,Cancelled,5,,,,,,,
ORD-15819,2023-01-30,2023-02-01,CUST-0333,Riley Lee,Government,North America,Canada,Office Supplies,Labels,Direct Sales,23,1420.19,0.02,47.14,Completed,5,,,,,,,
ORD-15820,2025-05-25,2025-05-31,CUST-0006,Avery Hall,Enterprise,Europe,Germany,Electronics,Networking,Direct Sales,48,1939.13,0.07,117.06,Completed,1,,,,,,,
ORD-15821,2023-07-08,2023-07-18,CUST-0054,Dakota Hall,Government,Middle East,Saudi Arabia,Software,SaaS Subscriptions,Retail,10,1162.63,0.17,52.87,Returned,5,,,,,,,
ORD-15822,2023-10-11,2023-10-14,CUST-0755,Rowan Johnson,SMB,Middle East,Qatar,Software,SaaS Subscriptions,Partner,23,433.94,0.03,42.56,Completed,2,,,,,,,
ORD-15823,2023-10-15,2023-10-23,CUST-0186,Jamie Clark,Enterprise,Asia Pacific,Australia,Services,Training,Partner,40,513.84,0.27,126.52,Completed,5,,,,,,,
ORD-15824,2024-10-22,2024-10-29,CUST-0761,Avery Chen,SMB,Europe,France,Office Supplies,Labels,Partner,31,1733.16,0.5,63.92,Completed,3,,,,,,,
ORD-15825,2025-05-12,2025-05-19,CUST-0640,Dakota Kim,Government,Asia Pacific,India,Services,Training,Online,39,616.64,0.25,51.46,Completed,3,,,,,,,
ORD-15826,2024-10-06,2024-10-14,CUST-0337,Dakota Smith,Government,Latin America,Colombia,Electronics,Laptops,Online,30,1027.43,0.21,3.63,Completed,3,,,,,,,
ORD-15827,2025-01-21,2025-01-26,CUST-0735,Dakota Smith,SMB,Middle East,Qatar,Software,SaaS Subscriptions,Retail,46,1007.14,0.19,75.18,Completed,4,,,,,,,
ORD-15828,2025-10-16,2025-10-19,CUST-0510,Reese Clark,SMB,Europe,Germany,Services,Consulting,Online,13,955.11,0.01,139.55,Completed,5,,,,,,,
ORD-15829,2025-09-05,2025-09-17,CUST-0007,Skyler Wilson,Government,Latin America,Brazil,Software,Support Plans,Partner,7,513.4,0.26,104.53,Completed,5,,,,,,,
ORD-15830,2023-10-29,2023-11-06,CUST-0241,Morgan Wilson,Consumer,Latin America,Colombia,Furniture,Storage,Retail,30,1671.46,0.19,58.74,Completed,5,,,,,,,
ORD-15831,2025-12-20,2025-12-24,CUST-0706,Riley Wright,Government,North America,Mexico,Software,Licenses,Direct Sales,19,254.93,0.31,9.71,Cancelled,3,,,,,,,
ORD-15832,2023-10-09,2023-10-13,CUST-0215,,Government,Middle East,UAE,Software,Licenses,Online,42,572.44,0.29,34.55,Completed,5,,,,,missing_name,,
ORD-15833,2025-07-07,2025-07-18,CUST-0125,Jamie Anderson,Consumer,Middle East,UAE,Furniture,Storage,Direct Sales,39,449.47,0.2,120.38,Completed,5,,,,,,,
ORD-15834,2024-10-07,2024-10-09,CUST-0255,Skyler Nguyen,SMB,North America,Canada,Office Supplies,Labels,Direct Sales,24,201.22,0.0,19.56,Completed,2,,,,,,,
ORD-15835,2023-11-11,2023-11-24,CUST-0700,Skyler Hall,Government,Europe,Spain,Electronics,Networking,Direct Sales,22,1158.39,0.29,16.35,Completed,4,,,,,,,
ORD-15836,2023-11-07,2023-11-08,CUST-0681,Taylor Kim,Government,Middle East,UAE,Software,Support Plans,Retail,21,632.63,0.33,70.06,Completed,1,,,,,,,
ORD-15837,2025-01-24,2025-01-28,CUST-0491,Dakota Wright,SMB,Asia Pacific,Japan,Furniture,Desks,Online,48,483.37,0.03,29.54,Completed,4,,,,,,,
ORD-15838,2024-03-31,2024-04-02,CUST-0656,,Government,Latin America,Colombia,Services,Installation,Direct Sales,41,987.01,0.32,87.83,Returned,1,,,,,missing_name,,
ORD-15839,2025-05-22,2025-05-24,CUST-0293,Jordan Wilson,Consumer,Asia Pacific,Singapore,Furniture,Desks,Direct Sales,22,394.87,0.32,114.53,Completed,5,,,,,,,
ORD-15840,2024-05-25,2024-05-27,CUST-0430,Taylor Hall,SMB,Middle East,Qatar,Office Supplies,Paper,Retail,14,109.34,0.03,104.49,Completed,5,,,,,,,
ORD-15841,2025-01-31,2025-02-03,CUST-0548,Jordan Kim,Consumer,Asia Pacific,Japan,Office Supplies,Labels,Direct Sales,13,1991.52,0.3,108.67,Cancelled,,,,,,,,out_of_range(6)
ORD-15842,2023-06-26,2023-07-01,CUST-0519,Pat Hall,SMB,Latin America,Brazil,Office Supplies,Pens,Online,46,0.0,0.16,135.36,Completed,,,,,zero_unit_price,,,missing
ORD-15843,2025-02-21,2025-02-25,CUST-0247,Finley Chen,Government,Europe,France,Electronics,Networking,Retail,30,330.82,0.14,107.09,Completed,5,,,,,,,
ORD-15844,2025-07-14,2025-07-23,CUST-0434,Jordan Martinez,SMB,Europe,Spain,Furniture,Chairs,Direct Sales,43,1906.65,0.12,57.79,Completed,,,,,,,,missing
ORD-15845,2024-03-06,2024-03-12,CUST-0769,Blake Brown,Government,Middle East,Qatar,Software,Licenses,Partner,7,1225.05,0.09,104.95,Completed,3,,,,,,,
ORD-15846,2025-12-19,2025-12-26,CUST-0426,Riley Thomas,Consumer,Asia Pacific,Singapore,Electronics,Monitors,Direct Sales,1,1535.2,0.22,5.83,Completed,5,,,,,,,
ORD-15847,2025-02-21,2025-02-22,CUST-0468,Finley King,Government,Asia Pacific,Japan,Software,SaaS Subscriptions,Retail,18,659.74,0.25,7.27,Completed,5,,,,,,,
ORD-15848,2025-04-23,2025-05-01,CUST-0604,Morgan Hall,SMB,Europe,Spain,Software,Licenses,Partner,40,1506.52,0.29,25.36,Completed,4,,,,,,,
ORD-15849,2023-02-24,2023-02-28,CUST-0635,Avery Wilson,Consumer,Latin America,Argentina,Electronics,Networking,Retail,47,850.74,0.11,98.21,Completed,5,,,,,,,
ORD-15850,2025-04-20,2025-05-02,CUST-0308,Finley King,Government,North America,Mexico,Software,SaaS Subscriptions,Online,46,404.93,0.29,56.11,Cancelled,5,,,,,,,
ORD-15851,2025-12-28,2025-12-31,CUST-0461,Sam Brown,Enterprise,Asia Pacific,India,Furniture,Storage,Direct Sales,7,1687.27,0.11,27.2,Completed,3,,,,,,,
ORD-15852,2025-04-25,2025-05-03,CUST-0317,Morgan Lopez,Enterprise,Europe,France,Services,Training,Partner,17,1421.92,0.25,113.42,Completed,,,,,,,,missing
ORD-15853,2024-01-29,2024-02-12,CUST-0161,Blake Clark,Government,Asia Pacific,Australia,Software,Licenses,Partner,17,1278.97,0.27,3.42,Cancelled,4,,,,,,,
ORD-15854,2024-04-26,2024-04-28,CUST-0055,Quinn Young,SMB,Europe,United Kingdom,Software,Support Plans,Retail,16,280.11,0.07,126.43,Completed,5,,,,,,,
ORD-15855,2024-10-19,2024-10-29,CUST-0053,Robin Young,SMB,Asia Pacific,Australia,Services,Consulting,Partner,23,333.35,0.18,92.62,Completed,2,,,,,,,
ORD-15856,2025-06-07,2025-06-18,CUST-0251,Blake Clark,Enterprise,Asia Pacific,Singapore,Electronics,Accessories,Direct Sales,33,1027.84,0.07,105.08,Completed,4,,,,,,,
ORD-14189,2024-01-09,2024-01-18,CUST-0019,Morgan Singh,Consumer,Middle East,Qatar,Office Supplies,Binders,Direct Sales,29,1988.37,0.06,0.38,Completed,4,duplicate_of_ORD-14189,,,,,,
ORD-15858,2025-06-11,2025-06-13,CUST-0546,Drew Anderson,Enterprise,Europe,Spain,Services,Consulting,Online,38,1910.83,0.14,29.75,Completed,4,,,,,,,
ORD-15859,2025-12-25,2025-12-28,CUST-0724,Sage Kim,Enterprise,Europe,Spain,Office Supplies,Binders,Partner,16,633.88,0.14,95.4,Pending,2,,,,,,,
ORD-15860,2024-07-18,2024-07-30,CUST-0545,Alex Kim,Enterprise,Latin America,Brazil,Office Supplies,Binders,Online,16,216.63,0.21,121.17,Completed,4,,,,,,,
ORD-15861,2023-03-27,2023-04-08,CUST-0097,Sam Lee,Enterprise,Latin America,United States,Furniture,Storage,Partner,46,1805.06,0.12,122.26,Completed,5,,,,,,region_country_mismatch,
ORD-15862,2023-10-16,2023-10-29,CUST-0575,Blake King,Enterprise,Middle East,UAE,Furniture,Chairs,Online,46,110.72,0.3,105.78,Completed,4,,,,,,,
ORD-15863,2024-09-17,2024-09-24,CUST-0737,Jamie Kim,Enterprise,North America,Canada,Office Supplies,Paper,Partner,41,1443.37,0.18,95.06,Completed,4,,,,,,,
ORD-15864,2023-07-21,2023-08-01,CUST-0786,Skyler Kim,Consumer,Middle East,Qatar,Services,Training,Online,11,1700.84,0.2,104.64,Completed,5,,,,,,,
ORD-15865,2024-03-12,2024-03-25,CUST-0348,Avery Wright,Consumer,Latin America,Argentina,Furniture,Storage,Partner,46,358.37,0.32,14.37,Completed,1,,,,,,,
ORD-15866,2025-07-31,2025-08-08,CUST-0342,Quinn Singh,Government,Latin America,Colombia,Furniture,Storage,Partner,5,591.33,0.1,90.82,Returned,,,,,,,,missing
ORD-15867,2024-07-12,2024-07-20,CUST-0156,Taylor Anderson,Consumer,Asia Pacific,Japan,Services,Consulting,Online,13,196.25,0.22,77.51,Cancelled,3,,,,,,,
ORD-15868,2025-02-08,2025-02-09,CUST-0271,Reese Wright,Consumer,Middle East,UAE,Furniture,Storage,Retail,34,1718.34,0.12,11.99,Pending,4,,,,,,,
ORD-15869,2023-12-21,2027-07-03,CUST-0631,Quinn Brown,Government,Middle East,UAE,Electronics,Laptops,Partner,32,42.0,0.28,1.25,Returned,3,,ship_date_far_future,,,,,
ORD-15870,2025-01-26,2025-02-03,CUST-0479,Pat King,SMB,Asia Pacific,Australia,Services,Consulting,Online,6,1273.42,0.12,11.92,Completed,4,,,,,,,
ORD-15871,2023-12-13,2023-12-21,CUST-0420,Morgan King,SMB,Asia Pacific,Singapore,Office Supplies,Labels,Partner,6,1255.44,0.09,2.6,Completed,3,,,,,,,
ORD-15872,2023-10-24,2023-11-01,CUST-0716,Reese Brown,Government,Latin America,Argentina,Office Supplies,Labels,Retail,30,1823.73,0.27,136.46,Returned,2,,,,,,,
ORD-15604,2023-02-04,2023-02-05,CUST-0211,Skyler Nguyen,Consumer,Latin America,Colombia,Furniture,Lighting,Online,33,1660.53,0.06,113.75,Returned,5,duplicate_of_ORD-15604,,,,,,
ORD-15874,2023-12-16,2023-12-27,CUST-0480,Sam Wright,Government,Europe,Spain,Electronics,Monitors,Online,29,444.24,0.1,42.79,Returned,3,,,,,,,
ORD-15875,2023-08-23,2023-08-27,CUST-0114,Riley Lopez,Government,Latin America,Brazil,Services,Training,Retail,4,1309.31,0.27,36.59,Completed,5,,,,,,,
ORD-10308,2025-07-22,2025-08-02,CUST-0367,Rowan Anderson,Enterprise,Middle East,Saudi Arabia,Services,Training,Partner,5,183.93,0.27,100.52,Completed,3,duplicate_of_ORD-10308,,,,,,
ORD-15877,2023-05-19,2023-06-01,CUST-0024,Pat Singh,Consumer,Asia Pacific,Australia,Services,Training,Direct Sales,42,1220.22,0.24,14.37,Completed,4,,,,,,,
ORD-15878,2024-02-12,2024-02-19,CUST-0314,Sam Clark,Government,Asia Pacific,Singapore,Software,SaaS Subscriptions,Direct Sales,18,1965.35,0.35,40.8,Completed,3,,,,,,,
ORD-15879,2023-06-23,2023-06-25,CUST-0069,Jamie Kim,Government,Asia Pacific,India,Services,Training,Direct Sales,10,1059.75,0.13,88.97,Completed,3,,,,,,,
ORD-15880,2023-02-08,2023-02-17,CUST-0763,,Enterprise,North America,Canada,Office Supplies,Pens,Online,12,469.98,0.12,125.69,Completed,4,,,,,missing_name,,
ORD-15881,2025-02-16,2025-02-25,CUST-0195,,Consumer,Europe,United Kingdom,Software,Licenses,Partner,49,1244.64,0.1,9.13,Cancelled,4,,,,,missing_name,,
ORD-15882,2024-09-17,2024-09-22,CUST-0574,Avery Kim,Consumer,North America,Canada,Electronics,Networking,Direct Sales,50,1628.92,0.27,119.44,Completed,,,,,,,,out_of_range(10)
ORD-15883,2025-09-22,2025-10-06,CUST-0467,Riley Clark,Government,Latin America,Brazil,Services,Installation,Partner,25,553.51,0.16,132.52,Completed,4,,,,,,,
ORD-15884,2024-07-13,2024-07-24,CUST-0722,Skyler Wilson,SMB,Latin America,Brazil,Software,SaaS Subscriptions,Online,19,312.34,0.24,136.69,Cancelled,,,,,,,,missing
ORD-15885,2024-01-25,2024-02-04,CUST-0500,Robin Wilson,SMB,Middle East,Saudi Arabia,Services,Installation,Direct Sales,7,1078.96,0.14,123.42,Completed,4,,,,,,,
ORD-15886,2024-04-20,2024-04-23,CUST-0517,Sage Garcia,Consumer,Latin America,Brazil,Furniture,Storage,Direct Sales,7,900.07,0.07,92.33,Returned,4,,,,,,,
ORD-15887,2023-12-17,2023-12-21,CUST-0615,Rowan Smith,Government,North America,Mexico,Electronics,Accessories,Partner,35,1514.52,0.33,127.68,Cancelled,3,,,,,,,
ORD-15888,2023-02-19,2023-02-25,CUST-0111,Jordan Lee,Government,North America,United States,Furniture,Desks,Direct Sales,50,149.13,0.24,4.73,Completed,4,,,,,,,
ORD-15889,2024-09-12,2024-09-24,CUST-0033,Drew Anderson,SMB,Middle East,UAE,Services,Training,Direct Sales,26,288.92,0.26,140.05,Returned,3,,,,,,,
ORD-15890,2025-08-14,2025-08-21,CUST-0502,Reese Garcia,Enterprise,North America,United States,Electronics,Laptops,Direct Sales,3,1787.45,0.09,118.89,Completed,4,,,,,,,
ORD-15891,2023-12-16,2023-12-25,CUST-0739,Robin Johnson,Consumer,North America,Mexico,Furniture,Desks,Partner,32,1842.44,0.24,128.11,Completed,5,,,,,,,
ORD-15892,2023-10-07,2023-10-15,CUST-0623,Blake Martinez,Consumer,Europe,France,Office Supplies,Pens,Retail,16,1878.33,0.13,0.33,Completed,1,,,,,,,
ORD-15893,2023-01-14,2023-01-27,CUST-0457,Taylor Nguyen,Enterprise,Europe,Qatar,Services,Consulting,Partner,28,1362.8,0.17,6.29,Completed,3,,,,,,region_country_mismatch,
ORD-15894,2023-04-09,2023-04-21,CUST-0279,Dakota King,Enterprise,Asia Pacific,Australia,Furniture,Lighting,Retail,19,134.4,0.22,114.93,Completed,5,,,,,,,
ORD-15895,2025-05-03,2025-05-16,CUST-0599,Finley Lee,SMB,North America,Germany,Office Supplies,Binders,Partner,28,514.54,0.25,64.93,Pending,4,,,,,,region_country_mismatch,
ORD-15896,2023-08-18,2023-08-28,CUST-0083,Reese Nguyen,Government,Latin America,Argentina,Services,Installation,Retail,40,1941.89,0.17,27.07,Returned,4,,,,,,,
ORD-15897,2023-11-02,2023-11-14,CUST-0720,Casey Lopez,Consumer,Europe,Spain,Office Supplies,Pens,Retail,30,1252.56,0.35,116.38,Completed,3,,,,,,,
ORD-15898,2024-04-29,2024-05-08,CUST-0595,Pat Young,SMB,Europe,Germany,Office Supplies,Pens,Online,44,0.0,0.19,83.45,Completed,4,,,,zero_unit_price,,,
